"","char","freq"
"4166","傳說",1
"4167","古色古香",1
"4168","大多",1
"4169","成套",1
"4170","搭腔",1
"4171","裝著",1
"4172","江",1
"4173","便裝",1
"4174","遲早",1
"4175","慈愛",1
"4176","出差",1
"4177","午餐",1
"4178","一日三餐",1
"4179","段落",1
"4180","采購",1
"4181","高度",1
"4182","低劣",1
"4183","米飯",1
"4184","少得",1
"4185","瀉入",1
"4186","少量",1
"4187","買回來",1
"4188","隱幕",1
"4189","格式",1
"4190","暫時",1
"4191","捐贈",1
"4192","課目",1
"4193","板著",1
"4194","甚遠",1
"4195","只得",1
"4196","證跡",1
"4197","五年",1
"4198","橋",1
"4199","氣喘",1
"4200","攜起手來",1
"4201","積殼",1
"4202","年輕貌美",1
"4203","傳妾",1
"4204","溫順",1
"4205","合上",1
"4206","罰沙罰",1
"4207","一扇",1
"4208","我以",1
"4209","盥說",1
"4210","花錢",1
"4211","身著白",1
"4212","隔斷",1
"4213","218",1
"4214","鞋聲",1
"4215","作何",1
"4216","逃到",1
"4217","電器行",1
"4218","經受",1
"4219","極盡",1
"4220","天長日久",1
"4221","我念給",1
"4222","竟以",1
"4223","榜德",1
"4224","熙來攘往",1
"4225","華",1
"4226","葉叢",1
"4227","更遠",1
"4228","深入",1
"4229","多方",1
"4230","承蒙",1
"4231","漣漪",1
"4232","有以",1
"4233","裡置",1
"4234","換取",1
"4235","地扎下",1
"4236","暗示性",1
"4237","蟬鳴聲",1
"4238","搖了",1
"4239","蔑視",1
"4240","地繞",1
"4241","把握",1
"4242","藍布",1
"4243","貯藏",1
"4244","抽象概念",1
"4245","理發匠",1
"4246","追著",1
"4247","迷妄",1
"4248","挨炸",1
"4249","確定",1
"4250","南來",1
"4251","中睜大",1
"4252","將它",1
"4253","心位",1
"4254","熊熊",1
"4255","隱蔽處",1
"4256","高足",1
"4257","散了架",1
"4258","著白",1
"4259","捎",1
"4260","煞",1
"4261","悔改",1
"4262","作者",1
"4263","七百",1
"4264","萬狀",1
"4265","桌子",1
"4266","專人",1
"4267","裡讓",1
"4268","稱",1
"4269","嚼",1
"4270","樣師",1
"4271","朝向",1
"4272","兩朵",1
"4273","兩則",1
"4274","錄裡",1
"4275","佛典",1
"4276","原處",1
"4277","人全",1
"4278","可聞",1
"4279","按過",1
"4280","他會",1
"4281","粘糕",1
"4282","情節",1
"4283","氣色",1
"4284","五幅",1
"4285","鼻孔",1
"4286","講標",1
"4287","體操",1
"4288","飛濺",1
"4289","平巾",1
"4290","描摹",1
"4291","之靈",1
"4292","你家",1
"4293","安康",1
"4294","繩子",1
"4295","齒輪",1
"4296","順道去",1
"4297","主張",1
"4298","人世",1
"4299","日如",1
"4300","掃視",1
"4301","休止",1
"4302","嚥",1
"4303","污穢",1
"4304","覺可根",1
"4305","交界線",1
"4306","單薄",1
"4307","企念",1
"4308","冷汗",1
"4309","煙花巷",1
"4310","種類",1
"4311","造紙",1
"4312","即刻",1
"4313","雪中",1
"4314","分開",1
"4315","從未見過",1
"4316","地使",1
"4317","船岡",1
"4318","39",1
"4319","憐恤",1
"4320","多變",1
"4321","大得",1
"4322","字典",1
"4323","飾物",1
"4324","護漆",1
"4325","外牆",1
"4326","上稅",1
"4327","花團",1
"4328","當初",1
"4329","小酒館",1
"4330","悲哀",1
"4331","十八世紀",1
"4332","掌權者",1
"4333","價錢",1
"4334","從裡",1
"4335","民族",1
"4336","照用",1
"4337","我惱",1
"4338","風速",1
"4339","眼睫毛",1
"4340","工整",1
"4341","對生",1
"4342","泱背",1
"4343","聽罷",1
"4344","熱騰騰",1
"4345","來世",1
"4346","折衷",1
"4347","往返",1
"4348","610",1
"4349","1945",1
"4350","惴喘",1
"4351","倒貼",1
"4352","凋萎",1
"4353","裝得",1
"4354","動手術",1
"4355","消毒",1
"4356","再有",1
"4357","手術刀",1
"4358","地守",1
"4359","四角",1
"4360","醉漢",1
"4361","酒精",1
"4362","助手",1
"4363","剃度",1
"4364","時不時",1
"4365","並使",1
"4366","愧色",1
"4367","處境",1
"4368","上長",1
"4369","過氣",1
"4370","中溢",1
"4371","胡思亂想",1
"4372","既然如此",1
"4373","負擔",1
"4374","生動",1
"4375","我的了",1
"4376","緩步",1
"4377","期音",1
"4378","了給",1
"4379","教師",1
"4380","的是",1
"4381","推定",1
"4382","坎坷",1
"4383","目前",1
"4384","當一回事",1
"4385","方形",1
"4386","三重",1
"4387","求得",1
"4388","裡還",1
"4389","金額",1
"4390","口裡",1
"4391","兩處",1
"4392","釘",1
"4393","手拿著",1
"4394","睜開",1
"4395","晝夜",1
"4396","纏繞",1
"4397","金牙",1
"4398","斷念",1
"4399","信件",1
"4400","精髓",1
"4401","喊聲",1
"4402","不好辦",1
"4403","靜均",1
"4404","憩息",1
"4405","洗手",1
"4406","氣體",1
"4407","還俗",1
"4408","消災",1
"4409","房走",1
"4410","武打",1
"4411","發",1
"4412","強制力",1
"4413","常言道",1
"4414","野火",1
"4415","地種",1
"4416","萬",1
"4417","光燈",1
"4418","授乳",1
"4419","廟廚",1
"4420","汗",1
"4421","慈母",1
"4422","鼻尖",1
"4423","兩塊",1
"4424","歡喜",1
"4425","金聞裡",1
"4426","兵為",1
"4427","沉郁",1
"4428","出路",1
"4429","老太婆",1
"4430","深知",1
"4431","可回",1
"4432","短促",1
"4433","鏡中",1
"4434","員去",1
"4435","諸如此類",1
"4436","眼目",1
"4437","醫療",1
"4438","將身",1
"4439","轉讓",1
"4440","還曾",1
"4441","剃過",1
"4442","給念經",1
"4443","書架上",1
"4444","炫耀",1
"4445","來自",1
"4446","城堡",1
"4447","靈牌",1
"4448","好幾層",1
"4449","枯黃",1
"4450","裡將",1
"4451","可視",1
"4452","質地",1
"4453","超群",1
"4454","目",1
"4455","寄信人",1
"4456","懷念",1
"4457","地湧",1
"4458","鄉下人",1
"4459","縷縷",1
"4460","叮",1
"4461","培育",1
"4462","門坎",1
"4463","病死",1
"4464","學成",1
"4465","預料到",1
"4466","哭",1
"4467","更為",1
"4468","並把",1
"4469","褲",1
"4470","交盞",1
"4471","節",1
"4472","干得",1
"4473","萬元以上",1
"4474","屋裡",1
"4475","叫過",1
"4476","開步",1
"4477","抬走",1
"4478","總廠",1
"4479","東南風",1
"4480","不多",1
"4481","訂貨單",1
"4482","百夜",1
"4483","飛機",1
"4484","搖頭",1
"4485","井底",1
"4486","撒嬌",1
"4487","以將",1
"4488","唄",1
"4489","港灣",1
"4490","五個",1
"4491","許可",1
"4492","正直",1
"4493","多萬元",1
"4494","因山名",1
"4495","湧進",1
"4496","想念",1
"4497","游戲",1
"4498","淚下",1
"4499","游用",1
"4500","翻領",1
"4501","同宗",1
"4502","將同",1
"4503","是蓓營",1
"4504","紀念照",1
"4505","飛天",1
"4506","隔離病房",1
"4507","頷首",1
"4508","並將",1
"4509","即時",1
"4510","提斯",1
"4511","慈悲",1
"4512","凝",1
"4513","遮蓋起來",1
"4514","身著",1
"4515","同無為",1
"4516","凶惡",1
"4517","著精",1
"4518","那是雙",1
"4519","師兄",1
"4520","某寺",1
"4521","掌",1
"4522","練習曲",1
"4523","房東太太",1
"4524","吞",1
"4525","溫吞",1
"4526","發了",1
"4527","我睜大",1
"4528","門齒",1
"4529","隔著布",1
"4530","包圍起來",1
"4531","而成",1
"4532","坐禪",1
"4533","純真",1
"4534","三分",1
"4535","西園寺",1
"4536","惶恐",1
"4537","詩文",1
"4538","友誼",1
"4539","新生",1
"4540","下腳",1
"4541","成生村",1
"4542","帳",1
"4543","借貸",1
"4544","獻給",1
"4545","粗布",1
"4546","天花板",1
"4547","角",1
"4548","成堆",1
"4549","對陽",1
"4550","陷得",1
"4551","浮想聯翩",1
"4552","倫會",1
"4553","留級生",1
"4554","怒吼",1
"4555","手藝",1
"4556","細樹干",1
"4557","的內",1
"4558","溶進",1
"4559","傳染",1
"4560","大會",1
"4561","寄住",1
"4562","來來",1
"4563","所作雙",1
"4564","倉井",1
"4565","放暑假",1
"4566","村道",1
"4567","滿懷豪情",1
"4568","下干",1
"4569","原諒",1
"4570","裡才",1
"4571","軍大衣",1
"4572","勞動",1
"4573","融洽地",1
"4574","層巒疊嶂",1
"4575","組合",1
"4576","雜的角",1
"4577","就寢時間",1
"4578","高聲",1
"4579","清分",1
"4580","英俊",1
"4581","這身",1
"4582","二重性",1
"4583","也好",1
"4584","青灰色",1
"4585","舊友",1
"4586","牌位",1
"4587","冒泡",1
"4588","故裡",1
"4589","無需",1
"4590","方案",1
"4591","沒想",1
"4592","曾照",1
"4593","它津線",1
"4594","高貴",1
"4595","緋",1
"4596","木葉",1
"4597","下個月",1
"4598","泰然自若",1
"4599","餓",1
"4600","攜帶",1
"4601","險惡",1
"4602","克制",1
"4603","出征",1
"4604","懷",1
"4605","售票",1
"4606","順序回憶",1
"4607","派來",1
"4608","看得人",1
"4609","借出去",1
"4610","之行",1
"4611","波浪",1
"4612","撒向",1
"4613","陽光充足",1
"4614","起泡沫",1
"4615","陀羅尼",1
"4616","滴",1
"4617","盡心盡力",1
"4618","著奶",1
"4619","完而",1
"4620","惦記",1
"4621","綠茶",1
"4622","未可知",1
"4623","入內",1
"4624","交給",1
"4625","墓碑",1
"4626","看做",1
"4627","地聳起",1
"4628","低飛",1
"4629","烏鴉",1
"4630","趕路",1
"4631","真夠",1
"4632","淡綠",1
"4633","衷心",1
"4634","托",1
"4635","煙脈",1
"4636","三級",1
"4637","賓兵",1
"4638","源頭",1
"4639","春市",1
"4640","風采",1
"4641","結晶",1
"4642","整片",1
"4643","入口",1
"4644","踉踉蹌蹌",1
"4645","淡菜",1
"4646","評論",1
"4647","功過",1
"4648","並上",1
"4649","地待",1
"4650","遺留下來",1
"4651","雪還",1
"4652","一米",1
"4653","從裡首",1
"4654","空軍",1
"4655","醒",1
"4656","從愛宕",1
"4657","到將",1
"4658","壓在",1
"4659","活著呢",1
"4660","夾著",1
"4661","苦於",1
"4662","衣身",1
"4663","映得",1
"4664","緋紅",1
"4665","指責",1
"4666","小站",1
"4667","報竟",1
"4668","盛裝",1
"4669","呆然立",1
"4670","著鮮艷",1
"4671","黑嘩嘰",1
"4672","神佛",1
"4673","可不",1
"4674","用作",1
"4675","瘋女",1
"4676","曲徑",1
"4677","敲響",1
"4678","地鋪",1
"4679","腐臭",1
"4680","接角",1
"4681","矮樹",1
"4682","現象",1
"4683","繁華",1
"4684","天授",1
"4685","一端",1
"4686","前額",1
"4687","我陽縣",1
"4688","小松",1
"4689","隱棲",1
"4690","不同凡響",1
"4691","石化",1
"4692","五色",1
"4693","寄給",1
"4694","山形",1
"4695","發音",1
"4696","汽笛",1
"4697","懸崖峭壁",1
"4698","退學",1
"4699","失落",1
"4700","21",1
"4701","遺言",1
"4702","整夜",1
"4703","偷偷",1
"4704","相似之處",1
"4705","友鳥",1
"4706","如是說",1
"4707","引發",1
"4708","壁頂",1
"4709","曲著",1
"4710","飛去",1
"4711","開外",1
"4712","妙音",1
"4713","燈罩",1
"4714","想來",1
"4715","棲息",1
"4716","免費",1
"4717","白牡丹",1
"4718","手持",1
"4719","寄養",1
"4720","免於",1
"4721","笛子",1
"4722","放置",1
"4723","生卒",1
"4724","暖氣",1
"4725","江戶",1
"4726","了呢",1
"4727","卻連",1
"4728","近視鏡",1
"4729","南撣守",1
"4730","嚴守",1
"4731","車座",1
"4732","戰國時代",1
"4733","翻越",1
"4734","肆無忌憚",1
"4735","四五次",1
"4736","堂裡",1
"4737","挑櫓下",1
"4738","仔",1
"4739","折疊",1
"4740","閉",1
"4741","床上",1
"4742","恭恭敬敬",1
"4743","正視",1
"4744","傳達室",1
"4745","風送",1
"4746","擦傷",1
"4747","北方",1
"4748","地越",1
"4749","聚集",1
"4750","舒快",1
"4751","景觀",1
"4752","廠麥",1
"4753","第二層",1
"4754","不靠",1
"4755","傾訴",1
"4756","虛偽的嗎",1
"4757","那趙州",1
"4758","置身於",1
"4759","地窖",1
"4760","基礎知識",1
"4761","桃山",1
"4762","不可企及",1
"4763","六月",1
"4764","人造纖維",1
"4765","之快",1
"4766","異派",1
"4767","拆掉",1
"4768","時常",1
"4769","4",1
"4770","我嚇",1
"4771","揩試",1
"4772","輪機",1
"4773","水色",1
"4774","不貴",1
"4775","購了",1
"4776","濺落",1
"4777","行動者",1
"4778","勉勉強強",1
"4779","n",1
"4780","銀蓮花",1
"4781","熟睡",1
"4782","流",1
"4783","對口",1
"4784","鮮花",1
"4785","聲稱",1
"4786","象徵派",1
"4787","地瞪著",1
"4788","透進",1
"4789","物而",1
"4790","探進",1
"4791","只存",1
"4792","這株",1
"4793","旁門",1
"4794","連升",1
"4795","信上",1
"4796","帶著潮",1
"4797","佛祖",1
"4798","算",1
"4799","巨書",1
"4800","浴去",1
"4801","櫻",1
"4802","脊",1
"4803","駛去",1
"4804","初秋",1
"4805","陰森",1
"4806","心眼",1
"4807","點綴",1
"4808","花鳥",1
"4809","馳名",1
"4810","符",1
"4811","洞壁",1
"4812","清澈",1
"4813","經線",1
"4814","意料之外",1
"4815","咒",1
"4816","淺綠色",1
"4817","妓",1
"4818","蟲鳴",1
"4819","扉",1
"4820","書畫",1
"4821","遲早會",1
"4822","兼任",1
"4823","旁靠",1
"4824","歷著",1
"4825","孤影",1
"4826","小橋",1
"4827","岸上",1
"4828","不好意思",1
"4829","日晨",1
"4830","浸滿",1
"4831","污水",1
"4832","晨鳴",1
"4833","加往",1
"4834","緊",1
"4835","十字形",1
"4836","祖神",1
"4837","位名",1
"4838","記不太",1
"4839","其人",1
"4840","進晚餐",1
"4841","軼聞",1
"4842","狐狸尾巴",1
"4843","顯赫一時",1
"4844","牽引",1
"4845","童謠",1
"4846","京車",1
"4847","探聽",1
"4848","從剛",1
"4849","風吹雨淋",1
"4850","一縷",1
"4851","蔚為",1
"4852","桑木",1
"4853","膝上",1
"4854","風絲",1
"4855","局面",1
"4856","口紅",1
"4857","思慮",1
"4858","用於",1
"4859","閒時",1
"4860","傳",1
"4861","保佑",1
"4862","回母校",1
"4863","部件",1
"4864","施",1
"4865","無空下",1
"4866","美軍",1
"4867","壓得",1
"4868","耙子",1
"4869","粼",1
"4870","這黑",1
"4871","耳鳴",1
"4872","人往",1
"4873","滅絕",1
"4874","我下",1
"4875","負責",1
"4876","兩片",1
"4877","鞭答",1
"4878","體具",1
"4879","荒野",1
"4880","憔悴",1
"4881","稻荷",1
"4882","農前",1
"4883","中秋",1
"4884","顯現",1
"4885","貓兒",1
"4886","很遠",1
"4887","真是假",1
"4888","撂倒",1
"4889","逼將",1
"4890","離京",1
"4891","中世紀",1
"4892","交",1
"4893","上半身",1
"4894","工商業",1
"4895","審視",1
"4896","世常",1
"4897","透露",1
"4898","河原",1
"4899","再三",1
"4900","歌唱",1
"4901","胡亂",1
"4902","輕",1
"4903","不死鳥",1
"4904","告狀",1
"4905","火劫",1
"4906","原島",1
"4907","低聲",1
"4908","著應仁",1
"4909","拔",1
"4910","寂靜地",1
"4911","被圍",1
"4912","燻黑",1
"4913","轟炸機",1
"4914","B29",1
"4915","3.3",1
"4916","灌進",1
"4917","制",1
"4918","咬牙",1
"4919","山洞",1
"4920","嫖樂",1
"4921","白薯",1
"4922","張動",1
"4923","付過",1
"4924","副歌",1
"4925","那番",1
"4926","這貓",1
"4927","武",1
"4928","迂迴",1
"4929","縮藏",1
"4930","軍訓",1
"4931","孀居",1
"4932","安",1
"4933","想一想",1
"4934","紛紛揚揚",1
"4935","隱匿",1
"4936","六旬",1
"4937","澆上",1
"4938","著雪",1
"4939","昂貴",1
"4940","雙目失明",1
"4941","成年",1
"4942","虔誠",1
"4943","和尚頭",1
"4944","婦女",1
"4945","危難",1
"4946","爭先恐後",1
"4947","劃",1
"4948","愛它",1
"4949","肅穆",1
"4950","諧調",1
"4951","下降",1
"4952","本地人",1
"4953","謝謝",1
"4954","將明",1
"4955","安危",1
"4956","訓練",1
"4957","推著",1
"4958","萬平",1
"4959","鬆動",1
"4960","大笑",1
"4961","波紋",1
"4962","共用",1
"4963","投擲",1
"4964","藻井",1
"4965","尖利",1
"4966","淚",1
"4967","神樂殿",1
"4968","著鹿",1
"4969","濃妝",1
"4970","家畜",1
"4971","崖",1
"4972","半路上",1
"4973","倒地",1
"4974","相對無言",1
"4975","工藝品",1
"4976","意大利",1
"4977","著擺出",1
"4978","慰勞",1
"4979","熟達",1
"4980","所處",1
"4981","自若",1
"4982","凡夫俗子",1
"4983","鞋襪",1
"4984","手合",1
"4985","妒忌心",1
"4986","一塵不染",1
"4987","重重地",1
"4988","不可動搖",1
"4989","吻合",1
"4990","停泊",1
"4991","摳",1
"4992","疊花",1
"4993","欣清殿",1
"4994","鬱金香",1
"4995","怯怯",1
"4996","導向",1
"4997","外國人",1
"4998","相約",1
"4999","錯位",1
"5000","做活",1
"5001","四色",1
"5002","小學教師",1
"5003","編出來",1
"5004","直下",1
"5005","三相",1
"5006","牢固地",1
"5007","火勢",1
"5008","鐮刀",1
"5009","紙和視",1
"5010","竟使",1
"5011","世",1
"5012","便是",1
"5013","湖畔",1
"5014","發舉",1
"5015","詩防",1
"5016","打著",1
"5017","舌尖",1
"5018","膽大包天",1
"5019","陰陽",1
"5020","莫名其妙",1
"5021","絆跤",1
"5022","佛具",1
"5023","花團錦簇",1
"5024","不動山",1
"5025","剝成",1
"5026","倒把",1
"5027","今尊",1
"5028","所修",1
"5029","人檢時",1
"5030","教科書",1
"5031","裡又",1
"5032","侮辱",1
"5033","惱怒",1
"5034","遺憾",1
"5035","氣",1
"5036","亂雨",1
"5037","毫無道理",1
"5038","燃起",1
"5039","油光",1
"5040","搏擊",1
"5041","它鎮",1
"5042","拴住",1
"5043","溢滿",1
"5044","示范表演",1
"5045","兩米",1
"5046","辨",1
"5047","做斗爭",1
"5048","登時",1
"5049","焦躁感",1
"5050","趁著",1
"5051","無可置疑",1
"5052","白得",1
"5053","披露",1
"5054","六腑",1
"5055","的五",1
"5056","約等於",1
"5057","易變",1
"5058","掏盡",1
"5059","生存者",1
"5060","聽清",1
"5061","桔假花",1
"5062","見慣",1
"5063","表殿",1
"5064","起毛",1
"5065","投宿",1
"5066","橋後",1
"5067","可恥",1
"5068","講完",1
"5069","正襟危坐",1
"5070","示意",1
"5071","好運",1
"5072","男僕",1
"5073","總算",1
"5074","洋海",1
"5075","欄桿圍",1
"5076","催人淚下",1
"5077","打上",1
"5078","會談",1
"5079","映出",1
"5080","全無",1
"5081","低低",1
"5082","准備將",1
"5083","隨處",1
"5084","投來",1
"5085","身在",1
"5086","毀於",1
"5087","建在",1
"5088","多久",1
"5089","會大",1
"5090","更合",1
"5091","相互間",1
"5092","科學",1
"5093","漫長歲月",1
"5094","不吉",1
"5095","革或風",1
"5096","田園",1
"5097","深信",1
"5098","在所難免",1
"5099","氣流",1
"5100","淪陷",1
"5101","妙心",1
"5102","大亂",1
"5103","小金鈴",1
"5104","的灣",1
"5105","噴嚏",1
"5106","帝都",1
"5107","嗅",1
"5108","桂林",1
"5109","決意",1
"5110","穩重",1
"5111","獨身漢",1
"5112","您啦",1
"5113","手扶",1
"5114","九點",1
"5115","展示",1
"5116","柔軟性",1
"5117","擠壓",1
"5118","合十",1
"5119","長久",1
"5120","出世",1
"5121","皺襞",1
"5122","一路上",1
"5123","不如意",1
"5124","客段",1
"5125","雙腿",1
"5126","使者",1
"5127","粗雜",1
"5128","難免",1
"5129","揩拭",1
"5130","手待",1
"5131","縮成一團",1
"5132","刮遍",1
"5133","送報",1
"5134","即逝",1
"5135","幻聽",1
"5136","一瓶",1
"5137","知事",1
"5138","畢竟",1
"5139","松土",1
"5140","之感",1
"5141","冷子",1
"5142","裡也塗",1
"5143","客車",1
"5144","官廳",1
"5145","少年期",1
"5146","炊事",1
"5147","流域",1
"5148","自尊",1
"5149","年近",1
"5150","日語",1
"5151","做派",1
"5152","頑童",1
"5153","貓腰",1
"5154","為樂",1
"5155","岔道",1
"5156","徑上",1
"5157","察覺出",1
"5158","七十",1
"5159","十三",1
"5160","快快",1
"5161","成人",1
"5162","九時",1
"5163","餐罷",1
"5164","歷經",1
"5165","劈柴",1
"5166","飯後",1
"5167","瀆聖行",1
"5168","說呢",1
"5169","饒",1
"5170","樂",1
"5171","腹",1
"5172","之火",1
"5173","幽默感",1
"5174","浸",1
"5175","現",1
"5176","右",1
"5177","開展活動",1
"5178","級",1
"5179","老規矩",1
"5180","吟詠",1
"5181","老老實實",1
"5182","女婿",1
"5183","世俗社會",1
"5184","不理",1
"5185","圓滑",1
"5186","河面上",1
"5187","建仁寺",1
"5188","我也",1
"5189","伙",1
"5190","滾圓",1
"5191","照映",1
"5192","罪孽",1
"5193","禪俗",1
"5194","風風雨雨",1
"5195","葉縫",1
"5196","謙讓",1
"5197","所有者",1
"5198","人真",1
"5199","陡",1
"5200","緞",1
